"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"응용 프로그램별 권한 설정에서 CLSID가 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
이고 APPID가 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
인 COM 서버 응용 프로그램에 대한 로컬 활성화 사용 권한을 응용 프로그램 컨테이너 사용할 수 없음 SID(사용할 수 없음)에서 실행 중인 주소 LocalHost(LRPC 사용)의 사용자 NT AUTHORITY\LOCAL SERVICE SID(S-1-5-19)에게 부여하지 않았습니다. 구성 요소 서비스 관리 도구를 사용하여 이 보안 권한을 수정할 수 있습니다.","10016","0","0","3","0","0","-9187343239835811840","31584","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","9112","DT","S-1-5-19","12/6/2025 3:46:51 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"응용 프로그램별 권한 설정에서 CLSID가 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
이고 APPID가 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
인 COM 서버 응용 프로그램에 대한 로컬 활성화 사용 권한을 응용 프로그램 컨테이너 사용할 수 없음 SID(사용할 수 없음)에서 실행 중인 주소 LocalHost(LRPC 사용)의 사용자 NT AUTHORITY\LOCAL SERVICE SID(S-1-5-19)에게 부여하지 않았습니다. 구성 요소 서비스 관리 도구를 사용하여 이 보안 권한을 수정할 수 있습니다.","10016","0","0","3","0","0","-9187343239835811840","31583","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","9112","DT","S-1-5-19","12/6/2025 3:46:51 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Intel(R) Ethernet Controller (3) I225-V
 네트워크 링크가 분리되었습니다.
","27","0","40964","3","0","0","36028797018963968","31571","e2fexpress",,"System","4","19220","DT",,"12/6/2025 3:46:48 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"PICO Streaming Service 서비스가 예기치 않게 3번 종료되었습니다. 1000밀리초 안에 다음 수정 작업을 합니다. 서비스 다시 시작.","7031","0","49152","2","0","0","-9187343239835811840","31566","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","1344","24824","DT",,"12/5/2025 9:55:16 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"PICO Streaming Service 서비스가 예기치 않게 2번 종료되었습니다. 1000밀리초 안에 다음 수정 작업을 합니다. 서비스 다시 시작.","7031","0","49152","2","0","0","-9187343239835811840","31562","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","1344","26372","DT",,"12/5/2025 9:55:14 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"PICO Streaming Service 서비스가 예기치 않게 1번 종료되었습니다. 1000밀리초 안에 다음 수정 작업을 합니다. 서비스 다시 시작.","7031","0","49152","2","0","0","-9187343239835811840","31561","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","1344","12684","DT",,"12/5/2025 9:55:12 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31560","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","7208","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0004-dd2c-fcaa5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31559","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","7208","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0000-e63b-afab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31558","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","7208","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0008-76ac-07ab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31557","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","7208","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0000-e33b-afab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31556","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","7208","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0006-ea47-05ab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31555","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","7208","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0002-b5dd-9bab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31554","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","7208","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0008-69ac-07ab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31553","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","7208","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0000-c83b-afab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31552","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","7208","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0000-c63b-afab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31551","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","7208","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0008-62ac-07ab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31550","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","7208","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0004-bc2c-fcaa5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31549","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","7208","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0004-b62c-fcaa5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31548","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","7208","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0004-ae2c-fcaa5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31547","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","7208","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0000-bd3b-afab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31546","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","7208","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0004-a62c-fcaa5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31545","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","7208","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0008-5aac-07ab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31544","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","7208","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-000a-7052-0dab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31543","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","7208","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0003-105a-ecaa5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31542","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","9112","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-000a-6052-0dab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31541","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","9112","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0008-39ac-07ab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31540","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","9112","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0008-2fac-07ab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31539","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","9112","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0000-923b-afab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31538","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","9112","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0003-dd59-ecaa5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31537","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","9112","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0008-21ac-07ab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31536","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","9112","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0000-863a-afab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31535","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","9112","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-000a-3d52-0dab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31534","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","9112","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0008-46ab-07ab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31533","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","9112","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-000a-2652-0dab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31532","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","9112","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0003-9359-ecaa5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31531","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","9112","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-000c-4097-04ab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31530","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","9112","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-0008-3dab-07ab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} 서버가 요구된 초과 시간 안에 DCOM으로 등록하지 않았습니다.","10010","0","0","2","0","0","-9187343239835811840","31529","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1696","9112","DT","S-1-5-21-3843888092-660805983-3388631941-1001","12/5/2025 9:55:11 PM","aa8c72e9-615c-000a-1852-0dab5c61dc01",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
